App,CommitSHA,RelativeTestFilePath,Smell
azure-sdk-for-java,614e96e335071522a682c6911b7b914adb78d215,microsoft-azure-api/src/test/java/com/microsoft/windowsazure/services/queue/client/CloudQueueTests.java,True
deeplearning4j,38d6d8449cd47f611b3d47a42fc93833ab2f8e54,deeplearning4j-scaleout/spark/dl4j-spark-nlp/src/test/java/org/deeplearning4j/spark/text/TextPipelineTest.java,True
jabref,936f1a57790f0574a20394bb2c7075b2d5a0a80b,src/test/java/net/sf/jabref/importer/fileformat/RepecNepImporterTest.java,True
tablesaw,4fa412a3f28cb7c4de9bef86e0931131504b7bc1,core/src/test/java/tech/tablesaw/api/ml/classification/ConfusionMatrixTest.java,True
scribejava,8aa7913a5dcf859dbd0585750cc43a56a5ba167c,scribejava-core/src/test/java/com/github/scribejava/core/extractors/HeaderExtractorTest.java,False
jabref,9799c0e97af43d7084f32ec6a5eaf35214f63e84,src/test/java/net/sf/jabref/model/TreeNodeTest.java,False
javaparser,c1b1426ba3c97bc8e6a1a9ad4cb0e6b6768f7d4d,javaparser-testing/src/test/java/com/github/javaparser/ast/NodeTest.java,False
jabref,88ca123951ac038cbb46402ef2443a6878888200,src/test/java/net/sf/jabref/logic/labelpattern/LabelPatternUtilTest.java,False
glowroot,945df3d9e5fe7e0bef5aadfad4c0cf8e0eff5006,testing/integration-tests/src/test/java/org/glowroot/tests/MaxEntriesLimitTest.java,True
azure-sdk-for-java,bc8b8fd00e5500af650e5025ffd4e75b487c58cc,microsoft-azure-api-media/src/test/java/com/microsoft/windowsazure/services/media/models/MediaProcessorEntityTest.java,False
azure-sdk-for-java,96904ad955420f8db9a91eafb0d24652f3e2d6d8,media/src/test/java/com/microsoft/windowsazure/services/media/UploadingIntegrationTest.java,True
mybatis-3,e8cc000886bd21814f8ac91fc3dfc5c2104afa98,src/test/java/org/apache/ibatis/type/StringTypeHandlerTest.java,True
azure-sdk-for-java,432657004b9c12ceaca87e9ed4737095c358f789,azure-keyvault-cryptography/src/test/java/com/microsoft/azure/keyvault/cryptography/test/AesKwDefaultProviderTest.java,True
jabref,d4552cc34eef015bd65651dcafbb772785f168cc,src/test/java/net/sf/jabref/util/logging/CacheTest.java,False
jsoup,f8841edabba28d6125dd87ed72f557e85570066b,src/test/java/org/jsoup/DataUtilTest.java,False
deeplearning4j,1806d1de3db4024ccd701e1b63840229b728cced,deeplearning4j-parent/deeplearning4j-core/src/test/java/com/ccc/sendalyzeit/textanalytics/algorithms/deeplearning/sda/RandomTest.java,False
jabref,961937e5f305da6390f0ffa3e1409176ece4b1fd,src/test/java/net/sf/jabref/importer/fileformat/PdfXmpImporterTest.java,True
webmagic,4abdff5dd4ba90d1b6c1955399dfd01fe0747d01,webmagic-core/src/test/java/us/codecraft/webmagic/utils/UrlUtilsTest.java,False
jabref,f97c89c1f2cc407d6975f2619f24dd1d37224b5d,src/test/java/net/sf/jabref/logic/bst/TextPrefixFunctionTest.java,False
jabref,7b2c04443a4ccc235a77d9b73c715e52d541896c,src/test/java/net/sf/jabref/logic/exporter/HtmlExportFormatTest.java,True
deeplearning4j,362f72f3f504e16a0f67edf1c8e39f986e0b6fe8,deeplearning4j-core/src/test/java/org/deeplearning4j/gradientcheck/BNGradientCheckTest.java,False
azure-sdk-for-java,0484ce66e17388acab01e5f5d316190b2a8fa43b,azure-mgmt-resources/src/test/java/com/microsoft/azure/management/resources/GroupPagedListTests.java,False
jabref,3c0d751e8d39f1c074c0d88e53829f8d8900330f,src/test/java/net/sf/jabref/logic/importer/fetcher/DoiFetcherTest.java,True
deeplearning4j,907c9920f07fbf231f1580cd571ccdf0a19d773e,deeplearning4j-scaleout/deeplearning4j-scaleout-akka/src/test/java/org/deeplearning4j/scaleout/perform/NeuralNetWorkPerformerTest.java,False
tablesaw,a6ab3c5645cdf70832112f949934a012f660e512,src/test/java/com/github/lwhite1/tablesaw/index/LongIndexTest.java,False
jabref,4daef308cdf0635d8a0b64b189c9980588eaa625,src/test/java/net/sf/jabref/exporter/layout/format/AuthorAndsReplacerTest.java,False
mybatis-3,f2669ce50b49ef791874d75d2626a95c277c0ee0,src/test/java/org/apache/ibatis/reflection/MetaObjectTest.java,False
guice,1d036d9c1115b88d71436f600a6864ca12b6a03e,core/test/com/google/inject/spi/SpiBindingsTest.java,False
deeplearning4j,89150439804456c42db4f659fcd7b8c6ac88d254,deeplearning4j-core/src/test/java/org/deeplearning4j/nn/layers/OutputLayerTest.java,False
dropwizard,a58b22e0c28ef8c784357a0de05502e0d2545e0a,dropwizard-core/src/test/java/com/yammer/dropwizard/config/tests/LoggingConfigurationTest.java,True
deeplearning4j,65868e95c73f908ba8d387d487efbf86bd170b3d,deeplearning4j-core/src/test/java/org/deeplearning4j/nn/conf/graph/ShiftVertexTest.java,False
javaparser,0d03b276bab168b3e730157b4fe52b7150462974,javaparser-testing/src/test/java/com/github/javaparser/builders/FieldDeclarationBuildersTest.java,False
mybatis-3,b9090a61fc0164f68da1c4764f0a69a8b84d30ef,src/test/java/org/apache/ibatis/reflection/ReflectorTest.java,True
azure-sdk-for-java,f9e9276b00fc8d12bc94511512225ff36a82a2b8,azure-mgmt-compute/src/test/java/com/microsoft/azure/management/compute/VirtualMachineScaleSetOperationsTests.java,True
jabref,94d6927057d69a566e55698c48f011e3b31e22fb,test/tests/net/sf/jabref/UtilFindFileTest.java,True
azure-sdk-for-java,92ca539f73869b92c932fbae141c986ea98c9742,azure-mgmt-compute/src/test/java/com/microsoft/azure/management/compute/VirtualMachineImageOperationsTests.java,True
deeplearning4j,dcfc261bbaeecf3b5c49e5d8e99d48232d8324cb,deeplearning4j-modelimport/src/test/java/org/deeplearning4j/nn/modelimport/keras/ModelConfigurationTest.java,True
jabref,224cb0b732a1c8de1a554c9c7d36e3993c40d0e4,src/test/java/net/sf/jabref/logic/bibtex/comparator/EntryComparatorTest.java,False
jabref,582fda8755b62961b7e8118b305913c3c55e2222,src/test/java/net/sf/jabref/logic/util/ConvertersTest.java,False
jabref,ef08c56b1d038c6dd5b6ec696ce039b1d81477c0,src/test/java/net/sf/jabref/importer/fileformat/BibtexParserTest.java,True
jabref,11d486cf477d39261a7375cb9854b8b1bb73e158,src/test/java/net/sf/jabref/imports/CopacImporterTest.java,True
dropwizard,fe53b657d25f79ec3097f8900977dfbdd63d141f,dropwizard-configuration/src/test/java/io/dropwizard/configuration/ConfigurationFactoryTest.java,True
javaparser,dab02b36438bf7b2914d40ed999dbf4e1ad6b2d8,javaparser-testing/src/test/java/com/github/javaparser/JavaTokenTest.java,False
jabref,97beaa37123f59c71bf57559467ac1d73ade7e8f,src/test/java/net/sf/jabref/util/YearUtilTest.java,False
jabref,7d563a492b2274bb1787f9bfe606190bbdfe427a,src/databaseTest/java/net/sf/jabref/shared/DBMSProcessorTest.java,True
tablesaw,b8a0ce655552c6b451028fff7b3a74a509de6346,core/src/test/java/tech/tablesaw/api/DoubleColumnTest.java,False
azure-sdk-for-java,fbf88fe2795698c47666de90492331ae30ac0c73,microsoft-azure-api/src/test/java/com/microsoft/windowsazure/services/media/models/ContentKeyInfoTest.java,False
azure-sdk-for-java,12e254dbec7fc20c743e1766b5f54673bb9350e2,microsoft-azure-api/src/test/java/com/microsoft/windowsazure/services/table/client/TableQueryTests.java,True
jabref,822168a95fe0dba752fa67387f8c670a92af9e30,src/test/java/net/sf/jabref/exporter/layout/format/NoSpaceBetweenAbbreviationsTest.java,False
dropwizard,75b9b9feaa742ca8fd5981e6740b56d811df9612,dropwizard-configuration/src/test/java/io/dropwizard/configuration/ConfigurationFactoryFactoryTest.java,True
azure-sdk-for-java,96904ad955420f8db9a91eafb0d24652f3e2d6d8,media/src/test/java/com/microsoft/windowsazure/services/queue/QueueServiceIntegrationTest.java,True
deeplearning4j,a247d75b324a6bf9867435df6f646c5138bc070b,deeplearning4j-core/src/test/java/org/deeplearning4j/nn/layers/feedforward/autoencoder/AutoEncoderTest.java,True
azure-sdk-for-java,97d01cd9bec6dd55999eee55b2c245d11da5143d,microsoft-azure-api/src/test/java/com/microsoft/windowsazure/services/media/ExportsTest.java,True
azure-sdk-for-java,c1dec335502b5ab8cc6e0150b9d243d48250d83a,azure-samples/src/test/java/com/microsoft/azure/management/samples/GraphRbacTests.java,False
deeplearning4j,d80ec340836bf3e5172cdeeb9d13defe854b9466,deeplearning4j-nearestneighbors-parent/nearestneighbor-core/src/test/java/org/deeplearning4j/clustering/quadtree/QuadTreeTest.java,False
jabref,29fe730f64eeb62ff9de10fcb460a63297e24be6,src/test/java/net/sf/jabref/logic/importer/fetcher/AbstractIsbnFetcherTest.java,True
jabref,957fcb46d8aca384db619e48ac1cde2207c89075,src/test/java/net/sf/jabref/logic/net/URLDownloadTest.java,True
deeplearning4j,bd950fb7754f783fc6ba8bab435ab68db61fb250,deeplearning4j-nlp-parent/deeplearning4j-nlp-uima/src/test/java/org/deeplearning4j/models/WordVectorSerializerTest.java,True
deeplearning4j,39cb721c5a0be54c4e956b68d49e03cf8e2cd85d,deeplearning4j-core/src/test/java/org/deeplearning4j/nn/multilayer/GravesLSTMOutputTest.java,False
dropwizard,08256ceae8216eac304c2caf369082f437eead11,dropwizard-hibernate/src/test/java/io/dropwizard/hibernate/ScanningHibernateBundleTest.java,False
azure-sdk-for-java,e46ebae568a62d7d03625c8e663691a6af3d205a,microsoft-azure-api/src/test/java/com/microsoft/windowsazure/services/media/implementation/ODataSerializationFromJerseyTest.java,True
azure-sdk-for-java,04e6b9da3a8fca1a4e112c3d8a07c62d2e1d679b,microsoft-azure-api/src/test/java/com/microsoft/windowsazure/services/media/models/LocatorInfoTest.java,False
deeplearning4j,4713b21dbb19a8bd7447b0660fa868679ee1b91e,deeplearning4j-scaleout/deeplearning4j-nlp/src/test/java/org/deeplearning4j/models/rntn/BasicRNTNTest.java,True
deeplearning4j,d25c52eae21fea4ffee8b3465b1bbea6ff834d53,deeplearning4j-core/src/test/java/org/deeplearning4j/nn/GaussVectorTests.java,True
glowroot,e703256dc2e67cbb8fa9a774ccdf9b92c6c818fd,agent-parent/core/src/test/java/org/glowroot/agent/util/OptionalServiceTest.java,False
deeplearning4j,74fd05c83b69e30e43d8c6b8493ec98d7d6df094,deeplearning4j-nlp-parent/deeplearning4j-nlp/src/test/java/org/deeplearning4j/models/paragraphvectors/ParagraphVectorsTest.java,True
deeplearning4j,739597cc3be92d3c2ed00f0e5ef610f9400e27ca,deeplearning4j-core/src/test/java/org/deeplearning4j/nn/conf/NeuralNetConfigurationTest.java,False
deeplearning4j,ce05fa4453dbe50b71881c212d0dc73e1cdc4dde,deeplearning4j-scaleout/deeplearning4j-nlp/src/test/java/org/deeplearning4j/models/glove/CoOccurrencesTest.java,True
deeplearning4j,3069dd6f196c048217cdfb66f57b04bfd1dd3859,deeplearning4j-core/src/test/java/org/deeplearning4j/nn/conf/layers/LayerConfigValidationTest.java,False
jabref,4c87dde9cdad826359aa16a1537c8c221df785ea,src/test/java/org/jabref/model/TreeNodeTest.java,False
azure-sdk-for-java,384a73583f375a8368a6090a555ad3612a68f7e2,microsoft-azure-api/src/test/java/com/microsoft/windowsazure/services/media/models/AccessPolicyPermissionTest.java,False
deeplearning4j,8c4ca220b4bf7a235c37c2f9387bce06e0ee37c2,deeplearning4j-nearestneighbors-parent/nearestneighbor-core/src/test/java/org/deeplearning4j/clustering/vptree/VpTreeNodeTest.java,False
jabref,b9cf1e1a73cffdef78e71ffce77708d383f6cd78,src/test/java/net/sf/jabref/gui/EntryTableTest.java,False
azure-sdk-for-java,a8a893a3334aa17201d5439b2a1773ce5d6808b1,microsoft-azure-api/src/test/java/com/microsoft/windowsazure/services/blob/client/CloudBlobContainerTests.java,True
jabref,7b2c04443a4ccc235a77d9b73c715e52d541896c,src/test/java/net/sf/jabref/gui/importer/fetcher/GeneralFetcherTest.java,False
deeplearning4j,b1becdb31a3ff228ff730559ff8a98167f188fe7,deeplearning4j-core/src/test/java/org/deeplearning4j/datasets/iterator/MultipleEpochsIteratorTest.java,True
tablesaw,dcbe93b231a165833d748aaa104f77a1b2dfee17,core/src/test/java/tech/tablesaw/io/html/HtmlTableWriterTest.java,False
deeplearning4j,1a7439b4e465ebef76f901dc9e404070234fc988,deeplearning4j-core/src/test/java/org/deeplearning4j/nn/conf/layers/LayerBuilderTest.java,True
deeplearning4j,9973b05bf9df029c0a1e76221160430fce0fb920,deeplearning4j-core/src/test/java/org/deeplearning4j/nn/layers/BaseLayerTest.java,False
deeplearning4j,c847c8966119f1aeccb377afb9873df0cedd8c47,deeplearning4j-core/src/test/java/org/deeplearning4j/datasets/iterator/MultipleEpochsIteratorTest.java,True
mybatis-3,06bee566483f2ef208be86a2fc1d23b6a92ab776,src/test/java/org/apache/ibatis/jdbc/SQLTest.java,False
jabref,c1dacae63aecd6d6ab874824bec91f7ff1bb8a9a,src/test/java/net/sf/jabref/logic/layout/format/AuthorLF_FFAbbrTest.java,False
jabref,bf81b595a77f0f7f254872be6f05a063c44528d8,src/test/java/org/jabref/logic/importer/fetcher/ACSTest.java,True
deeplearning4j,1037c674217ba096a08db3b6485367d1f97159f1,deeplearning4j-scaleout/deeplearning4j-nlp/src/test/java/org/deeplearning4j/models/paragraphvectors/ParagraphVectorsTest.java,True
deeplearning4j,35b04111b2643be167e4fc60e91f86531ac5e052,deeplearning4j-core/src/test/java/org/deeplearning4j/plot/RenderTest.java,True
javaparser,eabbe4a56be49f03e95455b6271862162263037c,src/test/java/japa/parser/ast/visitor/VoidVisitorAdapterTest.java,False
azure-sdk-for-java,9dc37fb384b03dedc7a22cf3fa5f33dab45ff653,azure-mgmt-resources/src/test/java/com/microsoft/azure/management/resources/GroupPagedListTests.java,False
dubbo,d01ebced288cb5651d3a1ade47848acc17a3cd69,dubbo-common/src/test/java/com/alibaba/dubbo/common/extensionloader/ExtensionLoaderTest.java,True
glowroot,f99636bad8e88fbfe1b62b9e167c1519f2a82141,core/src/test/java/io/informant/local/log/LogMessageDaoTest.java,False
gitblit,5c869c1f509dbc05378b405637e72647317842dc,src/test/java/com/gitblit/tests/RedmineAuthenticationTest.java,True
azure-sdk-for-java,b4011a54c2aabb397c5fb69d216c2efc2155df5d,azure-mgmt-datalake-analytics/src/test/java/com/microsoft/azure/management/datalake/analytics/DataLakeAnalyticsAccountOperationsTests.java,True
dropwizard,fbc3ac5ea130ecb955da64b71e991734c05687f4,dropwizard-client/src/test/java/com/codahale/dropwizard/client/jetty/JettyClientHandlerTest.java,True
deeplearning4j,084f7f1e6f79901676ef88411fcb889627b26b1a,deeplearning4j-core/src/test/java/org/deeplearning4j/util/ReadWriteObjectTest.java,True
mybatis-3,48ec915a08359bb69ca41c38ae04bb45af0ef4e6,src/test/java/org/apache/ibatis/jdbc/SqlBuilderTest.java,False
azure-sdk-for-java,99a98c14ac3b9884b639868dfe24f8457a2c7a2c,azure-mgmt-eventhub/src/test/java/com/microsoft/azure/management/eventhub/EventHubTests.java,False
jabref,76cf781118e8c3f5855f5c202df22e93ce02508f,src/test/java/net/sf/jabref/SearchTextListenerTest.java,False
azure-sdk-for-java,9d9610ce4e3acd40b20f91dbeb8b257e8b0da014,azure-mgmt-compute/src/test/java/com/microsoft/azure/management/compute/VirtualMachineOperationsTests.java,True
glowroot,db5637fd02aca311cc82d9f9ddaf47ccff17d642,core/src/test/java/org/glowroot/collector/LazyHistogramTest.java,True
glowroot,26edf69fbeee26e735b8653387c34e586438d596,agent/core/src/test/java/org/glowroot/agent/GlowrootDirTest.java,True
deeplearning4j,41ab728e48e8b652d868572984b3d2d001e0f119,deeplearning4j-core/src/test/java/org/deeplearning4j/nn/multilayer/MultiLayerTest.java,True
dropwizard,08de987af601193f49e4f6771f420e6740289e63,dropwizard-configuration/src/test/java/io/dropwizard/configuration/ConfigurationFactoryTest.java,True
deeplearning4j,387ad6e6753e164acdc741624a3953ec82bc11bf,deeplearning4j-modelimport/src/test/java/org/deeplearning4j/nn/modelimport/keras/Keras1ModelConfigurationTest.java,True
mybatis-3,b9090a61fc0164f68da1c4764f0a69a8b84d30ef,src/test/java/org/apache/ibatis/submitted/missing_id_property/MissingIdPropertyTest.java,True
deeplearning4j,7fe4c353a8ef99cc765806aa15fb2da3c899191f,deeplearning4j-core/src/test/java/org/deeplearning4j/nn/layers/OutputLayerTest.java,False
jabref,945008743767cd180976d16262b7231601bdf147,src/test/java/net/sf/jabref/exporter/layout/format/DOICheckTest.java,False
glowroot,151373decbe6d2110b0701515fa38c689f295abc,agent-parent/plugins/play-plugin/src/test/java/org/glowroot/agent/plugin/play/SimplifiedRouteTest.java,False
deeplearning4j,0fad32381ce905d0b52c553aa7aa21d5a63b8246,deeplearning4j-core/src/test/java/org/deeplearning4j/nn/conf/layers/LayerConfigTest.java,False
jabref,66171be558e179a4a840dacd2b259b54d37629ba,src/test/java/net/sf/jabref/logic/openoffice/OOPreFormatterTest.java,False
jsoup,8929d961dfd44d1a6758b81c9a0c5adf8e408f6b,src/test/java/org/jsoup/integration/ParseTest.java,False
jabref,ff2d3c2d52cf9e45539c0f1a6c0dd74a217ab494,src/test/java/net/sf/jabref/model/entry/AuthorListParameterTest.java,False
dubbo,6d375614466f96ed3e18721c008e35e88a23a8dd,hessian-lite/src/test/java/com/alibaba/com/caucho/hessian/io/Hessian2EnumSetTest.java,True
dubbo,b71258246ad9b7f4f9707a73764a22f280b3b66b,dubbo-rpc-default/src/test/java/com/alibaba/dubbo/rpc/protocol/dubbo/filter/DubboLazyConnectTest.java,False
deeplearning4j,674b53fad7f6ed650bd0bc465d5177d3166d1830,deeplearning4j-scaleout/deeplearning4j-scaleout-akka/src/test/java/org/deeplearning4j/scaleout/conf/ConfTest.java,False
azure-sdk-for-java,9888ca932e1fbc0cd943cb3b4b0fd0edd33ad85f,serviceBus/src/test/java/com/microsoft/windowsazure/services/servicebus/models/SubscriptionInfoTest.java,False
azure-sdk-for-java,a09614c75a815f61373b6c1db8b88c7900c42c55,microsoft-azure-api/src/test/java/com/microsoft/windowsazure/services/media/EncryptionIntegrationTest.java,True
jabref,cf0238294dc65466ed0dca910fe41d9990adced6,src/test/java/net/sf/jabref/logic/formatter/bibtexfields/NormalizeNamesFormatterTest.java,False
jabref,886f3ada596e7d832594e855e23553e9ecbc7f33,src/test/java/org/jabref/logic/importer/fetcher/CrossRefTest.java,False
deeplearning4j,e6fdbc62c1d85839ce7242b095694d7b24d05104,deeplearning4j-nlp-parent/deeplearning4j-nlp-uima/src/test/java/org/deeplearning4j/text/sentenceiterator/UimaResultSetIteratorTest.java,True
deeplearning4j,97f90759e2d903f8ddbf409633bf1135fa32060e,deeplearning4j-core/src/test/java/org/deeplearning4j/nn/layers/recurrent/GravesBidirectionalLSTMTest.java,True
jabref,4812c8686654c3b6f57ddd167d674042825eb225,src/test/java/net/sf/jabref/export/layout/HTMLCharsTest.java,False
azure-sdk-for-java,940a8b699907f613d6ffae61e623fe98a328f293,microsoft-azure-api/src/test/java/com/microsoft/windowsazure/services/media/MediaProcessorIntegrationTest.java,True
jabref,d99a37bc07684cba9b7fc6914915b0e0caddaeb5,src/test/java/net/sf/jabref/logic/importer/fileformat/BibtexParserTest.java,True
deeplearning4j,baa960f22fbde0dbe69cf8caeaa1efb4fd0aa7b0,deeplearning4j-scaleout/deeplearning4j-nlp/src/test/java/org/deeplearning4j/scaleout/perform/models/word2vec/DistributedWord2VecTest.java,False
deeplearning4j,42940d0eda64848d661e9f3baf0079a86ca29255,deeplearning4j-scaleout/deeplearning4j-nlp/src/test/java/org/deeplearning4j/text/sentenceiterator/SentenceIteratorTest.java,True
jabref,d6c25ec7997f6d34bd004d42ede31ffe9c214fea,src/java/tests/net/sf/jabref/gui/AutoCompleterTest.java,False
dropwizard,b3d8a576512d6c0c8ff6409700e5edb8af938761,dropwizard/src/test/java/com/yammer/dropwizard/config/tests/FilterConfigurationTest.java,True
ebean,58760fe001cb35c4768e1b33506a5b6cc1023df6,src/test/java/com/avaje/tests/autofetch/TunedQueryInfoTest.java,False
azure-sdk-for-java,a2e66b3edc4c1582b40c184dd07665e242b7b780,serviceBus/src/test/java/com/microsoft/windowsazure/services/servicebus/implementation/ServiceBusConnectionSettingsTest.java,True
gitblit,a9a2ffcf9a34bd25fe2e05bfdd4cde74725bb17d,src/test/java/com/gitblit/tests/PathUtilsTest.java,True
jabref,f2a9a9a1777732fc736dbb541e39fda78d2b627d,src/test/java/net/sf/jabref/util/IdGeneratorTest.java,False
deeplearning4j,1d558d032ccbffcca6cb60f9510d7631f37fd345,deeplearning4j-core/src/test/java/org/deeplearning4j/nn/layers/convolution/ConvolutionLayerTest.java,True
mybatis-3,aca6951b2f91ee5b775bd52c579fa51c70cb1da1,src/test/java/org/apache/ibatis/submitted/permissions/PermissionsTest.java,False
jabref,a1430d7ee741d64c0cf51e1c61070344befc0b6a,src/test/java/net/sf/jabref/model/entry/CanonicalBibtexEntryTest.java,False
deeplearning4j,5f488c4ab4f1e9e8e4d286b29378a24a1a9ea4e1,deeplearning4j-core/src/test/java/org/deeplearning4j/datasets/rearrange/LocalUnstructuredDataFormatterTest.java,False
jabref,e0d69623e07841d5b4accd056145833ce150446e,src/test/java/net/sf/jabref/logic/l10n/LocalizationConsistencyTest.java,True
jabref,9c7b4ca88cd76c7d191c245b217458247b577110,src/test/java/net/sf/jabref/importer/GeneralFetcherTest.java,False
azure-sdk-for-java,076e66eb1b45e86d21fac686f5536c82c887cc4d,microsoft-azure-api/src/test/java/com/microsoft/windowsazure/services/media/models/AssetInfoTest.java,True
glowroot,e703256dc2e67cbb8fa9a774ccdf9b92c6c818fd,agent-parent/core/src/test/java/org/glowroot/agent/util/JavaVersionTest.java,False
deeplearning4j,f79799709ee1a99ebde92dde47ae9c093f94d22d,deeplearning4j-core/src/test/java/org/deeplearning4j/datasets/iterator/DataSetIteratorTest.java,True
deeplearning4j,8df30479615996432238fea8d87e253a51c48346,deeplearning4j-core/src/test/java/org/deeplearning4j/nn/multilayer/MultiLayerTest.java,True
glowroot,0fd7269876d1d51296d7977229598726e4866868,testing/integration-tests/src/test/java/org/glowroot/tests/SetTraceStoreThresholdTest.java,True
